,title,bids,err_bids,link,price,weekday,date,err_date,hour,ampm,Description,price_cln,cat
7065,1999 Fleer Ultra Thunderclap #10 Ken Griffey Jr. – PSA NM-MT 8,12,0,https://goldin.co/item/1999-fleer-ultra-thunderclap-10-ken-griffey-jr-psa-nm-mt-8r741k,$37 ,Fri,3/24/2023,0,4:15,AM,"Ken Griffey Jr. was a fully fledged star when he broke into Major League Baseball as a teenager in 1989. ""The Kid"" was an All-Star by his second season, and his 1989 Upper Deck Star Rookie card remains one of the most coveted pieces in the modern baseball collecting specialty. Griffey was the premier slugger of the 1990s, leading the American League in home runs four times as he racked up 630 career big flies. A true five-tool centerfielder, Griffey won 10 Gold Gloves, made 13 All-Star teams, and was voted the 1997 American League Most Valuable Player after posting a .304/56/147 triple-crown slash line. Griffey was elected to the National Baseball Hall of Fame in 2016, appearing on 437 of a possible 440 ballots.",37,2
7066,"2009 Bowman Sterling Prospects Autograph #BSP-MT Mike Trout Signed Rookie Card - PSA AUTHENTIC, PSA/DNA GEM MT 10",52,0,https://goldin.co/item/2009-bowman-sterling-prospects-autograph-bsp-mt-mike-trout-signed-rookdfshk,$997 ,Fri,5/5/2023,0,4:15,AM,"Los Angeles Angels centerfielder Mike Trout has proven himself time and time again to be the most talented baseball player of his generation. A three-time American League Most Valuable Player, Trout's combination of speed and power has drawn comparisons to all-time greats like Mickey Mantle and Willie Mays. Through 12 MLB seasons, Trout has mashed 350 home runs with a career .303 batting average and is the active leader in both on-base percentage (.415) and slugging percentage (.587) as of Opening Day 2023. ""The Millville Meteor"" is charting an express path with the Hall of Fame as his destination, and the young superstar's most impressive statistical contributions may be yet to come.",997,2
7067,2016 Topps Chrome Perspectives  Pc-4 Bryce Harper – PSA GEM MT 10,9,0,https://goldin.co/item/2016-topps-chrome-perspectives-pc-4-bryce-harper-psa-10f947g,$24 ,Fri,5/19/2023,0,4:15,AM,No Data,24,2
7068,"2009 Bowman Sterling Prospects #BSP-BP Buster Posey Signed Rookie Card - BGS GEM MINT 9.5, Beckett 10",19,0,https://goldin.co/item/2009-bowman-sterling-prospects-bsp-bp-buster-posey-signed-rookie-cardnqkxj,$216 ,Fri,5/5/2023,0,4:15,AM,No Data,216,2
7069,2003 Fleer Splendid Splinters #98 Albert Pujols (#428/499) – PSA EX-MT 6,2,0,https://goldin.co/item/2003-fleer-splendid-splinters-98-albert-pujols-psa-66wnau,$8 ,Fri,3/10/2023,0,4:15,AM,No Data,8,2
7070,"2009 Bowman Draft Picks Chrome Prospects Blue Refractor #BDPP87 Mike Minor Signed Rookie Card (#069/150) - BGS GEM MINT 9.5, Beckett 10 - True Gem+",4,0,https://goldin.co/item/2009-bowman-draft-picks-chrome-prospects-blue-refractor-bdpp87-mike-mi3pbex,$13 ,Fri,5/5/2023,0,4:15,AM,No Data,13,2
7071,1995 Upper Deck Minors Scrapbook #MJ5 Michael Jordan – BGS GEM MINT 9.5,11,0,https://goldin.co/item/1994-95-upper-deck-minors-scrapbook-mj5-michael-jordan-bgs-gem-mint-90gd3u,$30 ,Fri,2/24/2023,0,4:45,AM,"No basketball player in hardwood history has captured minds and hearts like Michael Jordan. A six-time NBA Finals champion and five-time NBA Most Valuable Player, Jordan's explosive skill and unbridled competitive fire led the former North Carolina star to an unprecedented 10 NBA scoring titles in his accolade-laden career. In 2022, the NBA renamed its MVP award the Michael Jordan Trophy in recognition of Jordan's outsized impact on the modern game. Jordan—today the principal owner and chairman of the Charlotte Hornets—was inducted into the Naismith Memorial Basketball Hall of Fame in 2009.",30,2
7072,2001 Fleer Diamond Tributes  1 Jackie Robinson – PSA MINT 9,2,0,https://goldin.co/item/2001-fleer-diamond-tributes-1-jackie-robinson-psa-957ets,$8 ,Fri,4/7/2023,0,4:15,AM,"Brooklyn Dodgers legend Jackie Robinson changed baseball with his historic MLB debut on April 15, 1947. The trailblazing Civil Rights activist spearheaded the integration of Major League Baseball and was an immediate success on the diamond, winning the inaugural MLB Rookie of the Year Award for the National League champion Dodgers. Robinson was an incredibly well-rounded hitter who took home the 1949 NL Most Valuable Player Award with a .342/16/124 triple-crown slash line. The former Kansas City Monarch was elected to the National Baseball Hall of Fame in 1962. Sadly, Robinson passed away in 1972.",8,2
7073,1999 Flair Showcase Legacy Collection Row 2 #62L Ivan Rodriguez (#13/99) – PSA MINT 9,17,0,https://goldin.co/item/1999-flair-showcase-legacy-collection-row-2-62l-ivan-rodriguarizb,$56 ,Fri,3/24/2023,0,4:27,AM,No Data,56,2
7074,2003 Flair Diamond Cuts Jersey #DC-AR Alex Rodriguez Relic Card – PSA EX-MT 6,2,0,https://goldin.co/item/2003-flair-diamond-cuts-jersey-jersey-dc-ar-alex-rodriguez-pgxpla,$8 ,Fri,3/10/2023,0,4:15,AM,No Data,8,2
7075,2006 Fleer Greats Autograph #66 Mike Schmidt Signed Card - PSA NM 7,10,0,https://goldin.co/item/2006-fleer-greats-autograph-66-mike-schmidt-psa-7fwmpo,$32 ,Fri,4/21/2023,0,4:24,AM,No Data,32,2
7076,1992 Fleer Smoke N' Heat #5 Nolan Ryan – PSA NM-MT 8,3,0,https://goldin.co/item/1992-fleer-smoke-n-heat-5-nolan-ryan-psa-8twkn3,$11 ,Fri,2/17/2023,0,4:15,AM,"Nolan Ryan earned his reputation as one of the most fearsome pitchers in baseball history over the course of an amazing 27-year career. The all-time leader in strikeouts with 5,714, Ryan won an incredible 324 games and led his league in strikeouts 11 times—with the first coming at the age of 25, and the 11th at the venerable age of 43. No player has eclipsed Ryan's seven career no-hitters. ""The Ryan Express"" was elected to the National Baseball Hall of Fame in his first year of eligibility in 1998 after appearing on 491 of a possible 497 ballots.",11,2
7077,2012 Historic Autographs Champions New York 1937 Burgess Whitehead – PSA/DNA MINT 9,5,0,https://goldin.co/item/2012-historic-autograph-champion-new-york-1937-burgess-whitehead-psa-dyxbu0,$16 ,Fri,2/3/2023,0,4:15,AM,"Encapsulated with an autograph grade of MINT 9 by PSA/DNA (83215300). Offered is a 2012 Historic Autographs Champions cut signature card of the 1930s and 40s All-Star, Burgess ""Whitey"" Whitehead. The 1934 World Series champion has signed the card in black ink with his nickname in quotes and last name only. The card presents in excellent condition with minor evidence of handling.",16,2
7078,2008 Upper Deck USA Baseball #47 Bryce Harper Rookie Card - BGS GEM MINT 9.5 - True Gem,16,0,https://goldin.co/item/2008-upper-deck-usa-baseball-47-bryce-harper-rookie-card-bgs-gem-mintovy96,$49 ,Fri,5/5/2023,0,4:15,AM,No Data,49,2
7079,2004 Upper Deck Sweet Spot #DC-AP Albert Pujols Signed Patch Card (#145/150) - PSA/DNA Authentic,20,0,https://goldin.co/item/2004-upper-deck-sweet-spot-dc-ap-albert-pujols-signed-patch-card-145-1u40ww,$162 ,Fri,4/28/2023,0,4:15,AM,"Albert Pujols finished his magnificent MLB career with a resurgent 2022 campaign, hitting .270 with 24 home runs in his triumphant return to the St. Louis Cardinals. On Sept. 23, 2022, Pujols hit his milestone 700th home run—a three-run bomb off Phil Bickford in historic Dodger stadium. ""The Machine"" ended his career with 703 home runs to go with three National League Most Valuable Player awards, two World Series titles, and the 2003 National League batting title. A guaranteed first-ballot Hall of Famer, Pujols concluded his 22-season MLB tenure with the second-most RBI in baseball history.",162,2
7080,"2016 Panini Flawless Patch Autographs Ruby #PANS Noah Snydergaard Signed Patch Card (#14/20) - BGS NM-MT+ 8.5, Beckett 10",12,0,https://goldin.co/item/2016-panini-flawless-patch-autographs-ruby-pans-noah-snyderg3ldqd,$56 ,Fri,5/19/2023,0,4:28,AM,No Data,56,2
7081,2008 Upper Deck USA Baseball #21 Stephen Strasburg Rookie Card - BGS GEM MINT 9.5 - True Gem,2,0,https://goldin.co/item/2008-upper-deck-usa-baseball-21-stephen-strasburg-rookie-card-bgs-gem3tk4w,$8 ,Fri,5/5/2023,0,4:15,AM,No Data,8,2
7082,"2001 SPX Winning Materials Jersey Duos #KG-JD Ken Griffey Jr, Joe DiMaggio Dual Relic Card (#41/50) - BGS MINT 9",25,0,https://goldin.co/item/2001-spx-winning-materials-jersey-duos-kg-jd-ken-griffey-jr-joe-dimagg5quza,$156 ,Fri,4/7/2023,0,4:17,AM,No Data,156,2
7083,2001 SPX Winning Materials Jersey Duos #KG Ken Griffey Jr Dual Relic Card - BGS GEM MINT 9.5,18,0,https://goldin.co/item/2001-spx-winning-materials-jersey-duos-kg-ken-griffey-jr-dual-relic-caywv9m,$86 ,Fri,4/7/2023,0,4:15,AM,No Data,86,2
7084,1991 Upper Deck #SP1 Michael Jordan – PSA NM-MT 8,10,0,https://goldin.co/item/1991-upper-deck-sp1-michael-jordan-psa-87j8d1,$28 ,Fri,2/17/2023,0,4:29,AM,No Data,28,2
7085,2001 SP Game Bat Edition Gold #BG Bob Gibson Relic Card (#21/25) - BGS NM-MT+ 8.5,9,0,https://goldin.co/item/2001-sp-game-bat-edition-gold-bg-bob-gibson-relic-card-21-25-bgs-nm-mtnq25e,$25 ,Fri,4/7/2023,0,4:15,AM,No Data,25,2
7086,2016 Panini Donruss Bat Kings Relic #BK-AR Alex Rodriguez Relic Card - PSA NM 7,2,0,https://goldin.co/item/2016-panini-donruss-bat-kings-relic-bk-ar-alex-rodriguez-relic-card-ps5wmuo,$8 ,Fri,5/19/2023,0,4:15,AM,No Data,8,2
7087,2016 Finest Franchise Finest  Ff-Bh Bryce Harper – PSA GEM MT 10,6,0,https://goldin.co/item/2016-finest-franchise-finest-ff-bh-bryce-harper-psa-103apih,$18 ,Fri,5/19/2023,0,4:15,AM,No Data,18,2
7088,2016 Bowman'S Best Atomic Refractor 24 Julio Urias – PSA MINT 9,2,0,https://goldin.co/item/2016-bowman-s-best-atomic-refractor-24-julio-urias-psa-9m1kdr,$8 ,Fri,5/19/2023,0,4:15,AM,No Data,8,2
7089,2002 Upper Deck Honor Roll #39 Albert Pujols – PSA NM-MT 8,2,0,https://goldin.co/item/2002-upper-deck-honor-roll-39-albert-pujols-psa-88tytw,$8 ,Fri,3/10/2023,0,4:15,AM,"Albert Pujols finished his magnificent MLB career with a resurgent 2022 campaign, hitting .270 with 24 home runs in his triumphant return to the St. Louis Cardinals. On Sept. 23, 2022, Pujols hit his milestone 700th home run—a three-run bomb off Phil Bickford in historic Dodger stadium. ""The Machine"" ended his career with 703 home runs to go with three National League Most Valuable Player awards, two World Series titles, and the 2003 National League batting title. A guaranteed first-ballot Hall of Famer, Pujols concluded his 22-season MLB tenure with the second-most RBI in baseball history.",8,2
7090,"2016 Bowman Chrome Prospect Autograph #CPA-AB Alex Bregman Signed Rookie Card - BGS GEM MINT 9.5, BECKETT 10",34,0,https://goldin.co/item/2016-bowman-chrome-prospect-autograph-cpa-ab-alex-bregman-signed-rooki4njw2,$726 ,Fri,5/19/2023,0,4:15,AM,No Data,726,2
7091,1998 Upper Deck Collector's Choice Mini Bobbing Heads #19 Derek Jeter – PSA GEM MT 10,10,0,https://goldin.co/item/1998-collector-s-choice-mini-bobbing-heads-19-derek-jeter-piw2dr,$30 ,Fri,4/14/2023,0,4:40,AM,"Derek Jeter spent all 20 years of his decorated MLB career with the New York Yankees, winning five World Series titles including in 1996, his first full Major League Baseball season. He was part of the Yankees dynasty that won three straight World Series titles from 1998 to 2000, earning the nicknames ""Captain Clutch"" and ""Mr. November"" for his postseason heroics. Jeter finished his MLB service as New York's career hits leader (3,465) surpassing all-time greats such as Babe Ruth, Lou Gehrig, Mickey Mantle, and Joe DiMaggio. In 2020, Jeter was elected to the National Baseball Hall of Fame in his first year of eligibility after appearing on 396 of a possible 397 ballots.",30,2
7092,2000 Upper Deck Legends Legendary Signatures Gold #S-FL Fred Lynn Signed Card (#29/50) – PSA NM-MT 8,8,0,https://goldin.co/item/2000-upper-deck-legends-legendary-signatures-gold-s-fl-fredr7zww,$26 ,Fri,4/7/2023,0,4:28,AM,No Data,26,2
7093,1990 Topps Name on Front #414 Frank Thomas Rookie Card – PSA NM 7,3,0,https://goldin.co/item/1990-topps-name-on-front-414-frank-thomas-psa-75ogmx,$11 ,Fri,2/17/2023,0,4:15,AM,No Data,11,2
7094,2002 Upper Deck Authentics Retro Star Rookie Jersey #SR-AR Alex Rodriguez Jersey Card – PSA NM-MT 8,5,0,https://goldin.co/item/2002-ud-authentics-retro-star-rookie-jersey-retro-star-rooki0kyu1,$16 ,Fri,3/10/2023,0,4:15,AM,No Data,16,2
7095,2016 Bowman Chrome Gold Refractor #67 Luis Severino Rookie Card (#02/50) - PSA MINT 9,3,0,https://goldin.co/item/2016-bowman-chrome-gold-refractor-67-luis-severino-rookie-card-02-50-p1kbj7,$13 ,Fri,5/19/2023,0,4:15,AM,No Data,13,2
7096,2002 Fleer E-X Hit & Run Derek Jeter Game Used Bat Card – PSA NM-MT 8,7,0,https://goldin.co/item/2002-fleer-e-x-hit-run-hit-run-game-used-bat-derek-jetefbi1w,$23 ,Fri,3/10/2023,0,4:15,AM,No Data,23,2
7097,2004 Donruss Studio Proofs Gold #181 Jim Edmonds (#34/50) – PSA MINT 9,2,0,https://goldin.co/item/2004-studio-proofs-gold-181-jim-edmonds-psa-9x2mp6,$8 ,Fri,4/28/2023,0,4:15,AM,No Data,8,2
7098,1994-95 Action Packed #23 Michael Jordan – BGS GEM MINT 9.5,13,0,https://goldin.co/item/1994-95-action-packed-23-michael-jordan-bgs-gem-mint-9-57mczc,$35 ,Fri,2/24/2023,0,4:26,AM,No Data,35,2
7099,1994 Upper Deck SP Holoview Blue #33 Alex Rodriguez Rookie Card – PSA NM-MT 8,4,0,https://goldin.co/item/1994-sp-holoview-blue-33-alex-rodriguez-psa-8dz0lb,$13 ,Fri,2/24/2023,0,4:23,AM,No Data,13,2
7100,2005 Upper Deck Hall Of Fame Class Of Cooperstown Autograph #DS1 Don Sutton Signed Card (#09/25) – PSA GEM MT 10,13,0,https://goldin.co/item/2005-upper-deck-hall-of-fame-class-of-cooperstown-autographl0l5e,$42 ,Fri,4/21/2023,0,4:25,AM,No Data,42,2
7101,2000 Upper Deck Hitter's Club Autograph Autographs #DW Dave Winfield Signed Card – PSA NM-MT 8,9,0,https://goldin.co/item/2000-upper-deck-hitter-s-club-autograph-autographs-dw-dave-wzw02o,$25 ,Fri,4/7/2023,0,4:15,AM,No Data,25,2
7102,1990 Topps #336 Ken Griffey Jr. – PSA NM 7,2,0,https://goldin.co/item/1990-topps-336-ken-griffey-jr-psa-7wzxwz,$8 ,Fri,2/17/2023,0,4:15,AM,"Ken Griffey Jr. was a fully fledged star when he broke into Major League Baseball as a teenager in 1989. ""The Kid"" was an All-Star by his second season, and his 1989 Upper Deck Star Rookie card remains one of the most coveted pieces in the modern baseball collecting specialty. Griffey was the premier slugger of the 1990s, leading the American League in home runs four times as he racked up 630 career big flies. A true five-tool centerfielder, Griffey won 10 Gold Gloves, made 13 All-Star teams, and was voted the 1997 American League Most Valuable Player after posting a .304/56/147 triple-crown slash line. Griffey was elected to the National Baseball Hall of Fame in 2016, appearing on 437 of a possible 440 ballots.",8,2
7103,2005 Topps Pristine Legends Refractor #9 Lou Brock (#484/549) - PSA GEM MT 10,5,0,https://goldin.co/item/2005-topps-pristine-legends-refractor-9-lou-brock-psa-10mctu7,$14 ,Fri,4/21/2023,0,4:15,AM,No Data,14,2
7104,2004 Playoff Absolute Memorabilia Tools Of The Trade Blue Spectrum #TT-102 Mike Schmidt (#067/125) - PSA NM 7,2,0,https://goldin.co/item/2004-playoff-absolute-memorabilia-tools-of-the-trade-blue-spbzpae,$8 ,Fri,4/28/2023,0,4:15,AM,No Data,8,2
7105,"1994 Mother's Cookies Rookie Of The Year #2 Mike Piazza, Batting Stance – PSA GEM MT 10",4,0,https://goldin.co/item/1994-mother-s-cookies-rookie-of-the-year-r-o-y-batting-stankbmiq,$13 ,Fri,2/24/2023,0,4:15,AM,No Data,13,2
7106,1994 Flair Wave Of The Future 2 #8 Alex Rodriguez Rookie Card – PSA MINT 9,9,0,https://goldin.co/item/1994-flair-wave-of-the-future-2-8-alex-rodriguez-psa-9kdq3b,$34 ,Fri,2/24/2023,0,4:42,AM,No Data,34,2
7107,1990 Topps #97 Curt Schilling – PSA MINT 9,2,0,https://goldin.co/item/1990-topps-97-curt-schilling-psa-9ug0nu,$8 ,Fri,2/17/2023,0,4:15,AM,No Data,8,2
7108,1998 Fleer Ultra Top 30 #18T3 Derek Jeter - PSA NM-MT 8,3,0,https://goldin.co/item/1998-ultra-top-30-18-derek-jeter-psa-8eepjy,$11 ,Fri,4/14/2023,0,4:15,AM,"Derek Jeter spent all 20 years of his decorated MLB career with the New York Yankees, winning five World Series titles including in 1996, his first full Major League Baseball season. He was part of the Yankees dynasty that won three straight World Series titles from 1998 to 2000, earning the nicknames ""Captain Clutch"" and ""Mr. November"" for his postseason heroics. Jeter finished his MLB service as New York's career hits leader (3,465) surpassing all-time greats such as Babe Ruth, Lou Gehrig, Mickey Mantle, and Joe DiMaggio. In 2020, Jeter was elected to the National Baseball Hall of Fame in his first year of eligibility after appearing on 396 of a possible 397 ballots.",11,2
7109,1994 Action Packed Scouting Report #3 Chan Ho Park Rookie Card – PSA GEM MT 10,2,0,https://goldin.co/item/1994-action-packed-scouting-report-3-chan-ho-park-rookie-card-psa-gemt1jk2,$8 ,Fri,2/24/2023,0,4:15,AM,No Data,8,2
7110,2001 Upper Deck SP Authentic Chirography #G-KG Ken Griffey Jr. Signed Card (#05/30) – PSA MINT 9,31,0,https://goldin.co/item/2001-upper-deck-sp-authentic-chirography-g-kg-ken-griffey-jr-signed-caqj4x4,"$1,336 ",Fri,3/10/2023,0,4:15,AM,"Ken Griffey Jr. was a fully fledged star when he broke into Major League Baseball as a teenager in 1989. ""The Kid"" was an All-Star by his second season, and his 1989 Upper Deck Star Rookie card remains one of the most coveted pieces in the modern baseball collecting specialty. Griffey was the premier slugger of the 1990s, leading the American League in home runs four times as he racked up 630 career big flies. A true five-tool centerfielder, Griffey won 10 Gold Gloves, made 13 All-Star teams, and was voted the 1997 American League Most Valuable Player after posting a .304/56/147 triple-crown slash line. Griffey was elected to the National Baseball Hall of Fame in 2016, appearing on 437 of a possible 440 ballots.
This enviable collectible comes from Gem Sportscards, a partner of Goldin's Rip & Flip program.
For more information about Goldin's Rip & Flip program, visit http://goldin.co/ripandflip.",1336,2
7111,"1990 Topps #414 Frank Thomas, Name on Front – PSA MINT 9",2,0,https://goldin.co/item/1990-topps-name-on-front-414-frank-thomas-psa-98qwub,$8 ,Fri,2/17/2023,0,4:15,AM,No Data,8,2
7112,1998 Fleer Ultra Top 30 #18 Derek Jeter - PSA MINT 9,4,0,https://goldin.co/item/1998-ultra-top-30-18-derek-jeter-psa-96i3a1,$13 ,Fri,4/14/2023,0,4:15,AM,"Derek Jeter spent all 20 years of his decorated MLB career with the New York Yankees, winning five World Series titles including in 1996, his first full Major League Baseball season. He was part of the Yankees dynasty that won three straight World Series titles from 1998 to 2000, earning the nicknames ""Captain Clutch"" and ""Mr. November"" for his postseason heroics. Jeter finished his MLB service as New York's career hits leader (3,465) surpassing all-time greats such as Babe Ruth, Lou Gehrig, Mickey Mantle, and Joe DiMaggio. In 2020, Jeter was elected to the National Baseball Hall of Fame in his first year of eligibility after appearing on 396 of a possible 397 ballots.",13,2
7113,2005 Leaf Limited Lumberjacks Signature Jersey #LJ-3 Andre Dawson Signed Relic Card (#077/100) – PSA NM-MT 8,8,0,https://goldin.co/item/2005-leaf-limited-lumberjacks-signature-jersey-lj-3-andre-dawghq6,$25 ,Fri,4/21/2023,0,4:29,AM,No Data,25,2
7114,1997 SkyBox E-X2000 Stardate 2000 #15 Vladimir Guerrero Rookie Card – PSA NM-MT 8,3,0,https://goldin.co/item/1997-skybox-e-x-2000-stardate-2000-15-vladimir-guerrero-psay88c1,$11 ,Fri,3/17/2023,0,3:15,AM,No Data,11,2
7115,2004 Fleer Inscribed Names Of The Game Material Silver #NGJ-CY Carl Yastrzemski Relic Card – PSA NM-MT 8,3,0,https://goldin.co/item/2004-fleer-inscribed-names-of-the-game-material-silver-ngjcyyr25b,$13 ,Fri,4/28/2023,0,4:15,AM,No Data,13,2
7116,1997 Pinnacle Select Rookie Revolution #2 Derek Jeter (#1081) - PSA MINT 9,8,0,https://goldin.co/item/1997-select-rookie-revolution-2-derek-jeter-psa-9r4zp0,$25 ,Fri,3/17/2023,0,3:15,AM,"Derek Jeter spent all 20 years of his decorated MLB career with the New York Yankees, winning five World Series titles including in 1996, his first full Major League Baseball season. He was part of the Yankees dynasty that won three straight World Series titles from 1998 to 2000, earning the nicknames ""Captain Clutch"" and ""Mr. November"" for his postseason heroics. Jeter finished his MLB service as New York's career hits leader (3,465) surpassing all-time greats such as Babe Ruth, Lou Gehrig, Mickey Mantle, and Joe DiMaggio. In 2020, Jeter was elected to the National Baseball Hall of Fame in his first year of eligibility after appearing on 396 of a possible 397 ballots.",25,2
7117,2008 Upper Deck A Piece Of History #112 Joey Votto Rookie Card - PSA GEM MT 10,8,0,https://goldin.co/item/2008-upper-deck-a-piece-of-history-112-joey-votto-rookie-card-psa-gembzcav,$28 ,Fri,5/5/2023,0,4:15,AM,No Data,28,2
7118,2004 Fleer Greats Gold Border Autographs #GBA-CF Carlton Fisk Signed Card – PSA NM-MT 8,5,0,https://goldin.co/item/2004-fleer-greats-gold-border-autographs-gbacf-carlton-fiskb16un,$16 ,Fri,4/28/2023,0,4:15,AM,No Data,16,2
7119,2008 Topps Opening Day #218 Joey Votto Rookie Card – PSA NM-MT 8,5,0,https://goldin.co/item/2008-topps-opening-day-218-joey-votto-psa-8g1jm7,$16 ,Fri,5/5/2023,0,4:15,AM,Authentication-PSA-CO7QF0H2I4,16,2
7120,2015 Topps Tribute #THEN–PO Paul O'Neill Topps Encased Signed (#60/99),4,0,https://goldin.co/item/2015-topps-tribute-then-po-paul-o-neill-topps-encased-signed-60-99603pk,$13 ,Fri,5/19/2023,0,4:20,AM,No Data,13,2
7121,2015 Topps Tribute #TA–RUS Rusney Castillo Topps Encased Signed (#139/199),2,0,https://goldin.co/item/2015-topps-tribute-ta-rus-rusney-castillo-topps-encased-signed-139-199ff7ur,$8 ,Fri,5/19/2023,0,4:15,AM,No Data,8,2
7122,2005 Donruss Studio Private Signings Gold #72 Paul Konerko Signed Card (#37/50) – PSA MINT 9,3,0,https://goldin.co/item/2005-studio-private-signings-gold-72-paul-konerko-psa-9s9aw0,$11 ,Fri,4/21/2023,0,4:15,AM,No Data,11,2
7123,2008 Topps 1952 Reprint Blue Refractor #MMR52 Mickey Mantle - PSA NM-MT 8,5,0,https://goldin.co/item/2008-topps-mickey-mantle-reprint-blue-refractor-mmr52-mickeyryvdj,$18 ,Fri,5/5/2023,0,4:15,AM,Authentication-PSA-CLOI3P0281,18,2
7124,2005 Donruss Leather & Lumber Leather Cuts Autograph #LC-55 Tommy John Signed Card (#102/128) – PSA NM 7,3,0,https://goldin.co/item/2005-donruss-leather-lumber-leather-cuts-autograph-lc-559ld54,$13 ,Fri,4/21/2023,0,4:15,AM,No Data,13,2
7125,1990 Donruss Rookies #14 Dave Justice Rookie Card – PSA MINT 9,3,0,https://goldin.co/item/1990-donruss-rookies-14-dave-justice-psa-92f2vf,$11 ,Fri,2/17/2023,0,4:27,AM,No Data,11,2
7126,2004 Bowman Draft Picks #150 Felix Hernandez Rookie Card – PSA MINT 9,3,0,https://goldin.co/item/2004-bowman-draft-picks-150-felix-hernandez-psa-91tlp7,$11 ,Fri,4/28/2023,0,4:15,AM,No Data,11,2
7127,1993-94 Topps Stadium Club #175 Shaquille O'Neal – PSA MINT 9,3,0,https://goldin.co/item/1993-stadium-club-175-shaquille-o-neal-psa-9lpf1l,$11 ,Fri,2/24/2023,0,4:15,AM,"Shaquille O'Neal absolutely dominated the court at center while drawing inevitable comparisons to the legendary Wilt Chamberlain. The 15-time All-Star was a formidable presence on and off the hardwood, averaging 23.7 points and 10.9 rebounds per game before transitioning to a wildly successful TV gig on TNT's beloved Inside the NBA. A four-time NBA Finals champion, O'Neal formed one of the NBA's all-time-great duos alongside the late Kobe Bryant with the Los Angeles Lakers. O'Neal—selected by the Orlando Magic with the first overall pick in the 1992 NBA Draft—was elected to the Naismith Memorial Basketball Hall of Fame in 2016.",11,2
7128,2015 Topps Tribute #TA–JG Juan Gonzalez Topps Encased Signed (#49/99),5,0,https://goldin.co/item/2015-topps-tribute-ta-jg-juan-gonzalez-topps-encased-signed-49-994paft,$16 ,Fri,5/19/2023,0,4:15,AM,No Data,16,2
7129,"1990 Classic Yellow Baseball Collection (7,400+ Cards) – Featuring Ken Griffey Jr., Randy Johnson, Jose Canseco",6,0,https://goldin.co/item/1990-classic-baseball-factory-sealed-packs-12819rv0,$26 ,Fri,2/17/2023,0,4:15,AM,"A cache of more than 7,400 cards from the 1990 Classic ""Yellow"" baseball production is presented; most of these yellow-bordered items are still factory-packed in 58-card, cellophane-wrapped groups. Highlights include Ken Griffey Jr., Randy Johnson, and Jose Canseco. Generally NM/MT to MT or finer.",26,2
7130,2015 Topps Tribute #TA–JF Jose Fernandez Topps Encased Signed (#048/189),11,0,https://goldin.co/item/2015-topps-tribute-ta-jf-jose-fernandez-topps-encased-signed-048-189f0ykt,$52 ,Fri,5/19/2023,0,4:15,AM,No Data,52,2
7131,2001 Donruss Rookie Diamond Kings #RDK-5 Ichiro Rookie Card – PSA NM 7,5,0,https://goldin.co/item/2001-donruss-rookie-diamond-kings-rdk-5-ichiro-psa-7lvcwh,$18 ,Fri,3/10/2023,0,4:15,AM,No Data,18,2
7132,2001 Donruss Elite Title Waves #TW-25 Derek Jeter (#0452/2000) – PSA NM 7,3,0,https://goldin.co/item/2001-donruss-elite-title-waves-title-waves-tw-25-derek-jeterfvdqm,$11 ,Fri,3/10/2023,0,4:15,AM,No Data,11,2
7133,1997 Pinnacle Totally Certified Platinum Red #136 Ken Griffey Jr. (#0080/3999) – PSA GEM MT 10,20,0,https://goldin.co/item/1997-pinnacle-totally-certified-platinum-red-136-ken-griffeybsr6d,$113 ,Fri,3/17/2023,0,3:15,AM,"Ken Griffey Jr. was a fully fledged star when he broke into Major League Baseball as a teenager in 1989. ""The Kid"" was an All-Star by his second season, and his 1989 Upper Deck Star Rookie card remains one of the most coveted pieces in the modern baseball collecting specialty. Griffey was the premier slugger of the 1990s, leading the American League in home runs four times as he racked up 630 career big flies. A true five-tool centerfielder, Griffey won 10 Gold Gloves, made 13 All-Star teams, and was voted the 1997 American League Most Valuable Player after posting a .304/56/147 triple-crown slash line. Griffey was elected to the National Baseball Hall of Fame in 2016, appearing on 437 of a possible 440 ballots.",113,2
7134,2015 Topps Tribute #TA–JCA Jose Canseco Topps Encased Signed (#16/50),6,0,https://goldin.co/item/2015-topps-tribute-ta-jca-jose-canseco-topps-encased-signed-16-50033fi,$24 ,Fri,5/19/2023,0,4:15,AM,No Data,24,2
7135,2008 Upper Deck Sp Authentic Autograph-Jersey #121 Evan Longoria Signed Patch Card (#257/499) – PSA NM-MT 8,11,0,https://goldin.co/item/2008-sp-authentic-autograph-jersey-121-evan-longoria-psa-8lzfiu,$32 ,Fri,5/5/2023,0,4:22,AM,Authentication-PSA-CNN13ZSANA,32,2
7136,1990 Bowman #320 Frank Thomas Rookie Card – PSA MINT 9,2,0,https://goldin.co/item/1990-bowman-320-frank-thomas-psa-9yj80v,$8 ,Fri,2/17/2023,0,4:15,AM,No Data,8,2
7137,1998 Topps Mystery Finest #M20 Ken Griffey Jr - BGS GEM MINT 9.5,10,0,https://goldin.co/item/1998-topps-mystery-finest-m20-ken-griffey-jr-bgs-gem-mint-9-5zs6kl,$26 ,Fri,4/14/2023,0,4:26,AM,No Data,26,2
