,title,bids,err_bids,link,price,weekday,date,err_date,hour,ampm,Description,cat
5378,1979 Topps  170 O.J. Simpson – PSA NM-MT 8,5,0,https://goldin.co/item/1979-topps-170-o-j-simpson-psa-83haup,$16 ,Fri,4/7/2023,0,4:15,AM,No Data,1
5379,1983 Topps #294 Marcus Allen – PSA NM 7,3,0,https://goldin.co/item/1983-topps-294-marcus-allen-psa-77sju3,$12 ,Fri,4/28/2023,0,4:15,AM,No Data,1
5380,1979 Topps  170 O.J. Simpson – PSA EX-MT 6,2,0,https://goldin.co/item/1979-topps-170-o-j-simpson-psa-6gxr26,$8 ,Fri,4/7/2023,0,4:15,AM,No Data,1
5381,1979 Topps  160 Tony Dorsett – PSA NM+ 7.5,5,0,https://goldin.co/item/1979-topps-160-tony-dorsett-psa-7-5pwo56,$16 ,Fri,4/7/2023,0,4:15,AM,No Data,1
5382,1966 Philadelphia #38 Gale Sayers Rookie Card – PSA FR 1.5,16,0,https://goldin.co/item/1966-philadelphia-38-gale-sayers-psa-1-5rzx2p,$84 ,Fri,4/14/2023,0,4:15,AM,No Data,1
5383,1966 Philadelphia #69 Alex Karras – PSA VG-EX 4,2,0,https://goldin.co/item/1966-philadelphia-69-alex-karras-psa-48nwvm,$8 ,Fri,4/14/2023,0,4:15,AM,No Data,1
5384,1966 Philadelphia #15 Raymond Berry – PSA VG-EX 4 (MK),3,0,https://goldin.co/item/1966-philadelphia-15-raymond-berry-psa-40lzaz,$11 ,Fri,4/14/2023,0,4:15,AM,No Data,1
5385,1978 Topps  3 Walter Payton – PSA NM-MT 8,7,0,https://goldin.co/item/1978-topps-3-walter-payton-psa-82gflg,$19 ,Fri,4/7/2023,0,4:15,AM,"Walter Payton—the 1977 NFL Most Valuable Player—finished his decorated NFL career as the league's all-time leader in rushing yards, touchdowns, and yards from scrimmage. A lifelong Chicago Bear, ""Sweetness"" brought fluid artistry to the running back position, making nine Pro Bowl rosters and leading Chicago to a historic Super Bowl XX title. After a 13-season career, Payton was inducted into the Pro Football Hall of Fame in 1993. Sadly, the great champion passed away in November 1999.",1
5386,1978 Topps  295 Joe Greene – PSA NM 7,4,0,https://goldin.co/item/1978-topps-295-joe-greene-psa-7eu7zj,$13 ,Fri,4/7/2023,0,4:15,AM,No Data,1
5387,1988 Topps #327 Bo Jackson Rookie Card - PSA NM 7,16,0,https://goldin.co/item/1988-topps-327-bo-jackson-psa-7g8fv4,$55 ,Fri,5/5/2023,0,4:15,AM,No Data,1
5388,1976 Wonder Bread  3 Franco Harris – PSA NM 7,5,0,https://goldin.co/item/1976-wonder-bread-3-franco-harris-psa-7jtdug,$16 ,Fri,4/7/2023,0,4:15,AM,No Data,1
5389,1988 Topps #230 Cornelius Bennett – PSA MINT 9,3,0,https://goldin.co/item/1988-topps-230-cornelius-bennett-psa-9dfugv,$11 ,Fri,5/5/2023,0,4:26,AM,No Data,1
5390,1976 Wonder Bread  18 Jack Ham – PSA NM-MT 8,3,0,https://goldin.co/item/1976-wonder-bread-18-jack-ham-psa-8eq7q3,$11 ,Fri,4/7/2023,0,4:15,AM,No Data,1
5391,1981 Topps #400 Walter Payton - PSA NM-MT 8,7,0,https://goldin.co/item/1981-topps-400-walter-payton-psa-nm-mt-86q8xh,$25 ,Fri,4/28/2023,0,4:29,AM,"Walter Payton—the 1977 NFL Most Valuable Player—finished his decorated NFL career as the league's all-time leader in rushing yards, touchdowns, and yards from scrimmage. A lifelong Chicago Bear, ""Sweetness"" brought fluid artistry to the running back position, making nine Pro Bowl rosters and leading Chicago to a historic Super Bowl XX title. After a 13-season career, Payton was inducted into the Pro Football Hall of Fame in 1993. Sadly, the great champion passed away in November 1999.",1
5392,1987 Topps  46 Walter Payton – PSA NM-MT 8,2,0,https://goldin.co/item/1987-topps-46-walter-payton-psa-8finja,$11 ,Fri,5/19/2023,0,4:15,AM,"Walter Payton—the 1977 NFL Most Valuable Player—finished his decorated NFL career as the league's all-time leader in rushing yards, touchdowns, and yards from scrimmage. A lifelong Chicago Bear, ""Sweetness"" brought fluid artistry to the running back position, making nine Pro Bowl rosters and leading Chicago to a historic Super Bowl XX title. After a 13-season career, Payton was inducted into the Pro Football Hall of Fame in 1993. Sadly, the great champion passed away in November 1999.",1
5393,1976 Topps  75 Terry Bradshaw – PSA NM-MT 8,13,0,https://goldin.co/item/1976-topps-75-terry-bradshaw-psa-8bvj3r,$46 ,Fri,4/7/2023,0,4:25,AM,No Data,1
5394,1987 Topps  362 Jim Kelly – PSA NM 7,2,0,https://goldin.co/item/1987-topps-362-jim-kelly-psa-74hf6w,$8 ,Fri,5/19/2023,0,4:15,AM,No Data,1
5395,1987 Topps  296 Randall Cunningham – PSA NM 7,3,0,https://goldin.co/item/1987-topps-296-randall-cunningham-psa-7hgg4k,$11 ,Fri,5/19/2023,0,4:15,AM,No Data,1
5396,1987 Topps #115 Jerry Rice – PSA MINT 9,6,0,https://goldin.co/item/1987-topps-115-jerry-rice-psa-9rnneu,$22 ,Fri,5/19/2023,0,4:23,AM,"Despite playing in the days before the ultra-prolific modern passing game of the NFL today, former San Francisco 49ers and Oakland Raiders wide receiver Jerry Rice is statistically the greatest at his position in NFL history. Rice hauled in 22,895 receiving yards—more than 5,000 more than the man in second place on the NFL's all-time list—in his 20-season career. A three-time Super Bowl champion, Rice led the league in receiving yards in six separate seasons and recorded more than 1,000 receiving yards 14 times. The former Mississippi Valley State collegian was inducted into the Pro Football Hall of Fame in 2010.",1
5397,1987 Topps #112 Joe Montana - PSA MINT 9,10,0,https://goldin.co/item/1987-topps-112-joe-montana-psa-9hunz2,$32 ,Fri,5/19/2023,0,4:15,AM,"San Francisco 49ers legend Joe Montana is one of the most decorated champions in football history, leading the 49ers to four Super Bowl titles during the 1980s. The on-field executor of Bill Walsh's famed West Coast offense, Montana was a two-time AP NFL Most Valuable Player, eight-time Pro Bowler, and three-time All-Pro while passing for 40,551 yards and 273 touchdown passes in his 15-season career. Montana led the NFL in touchdown passes twice and completion percentage five times as arguably the premier quarterback of his era. The former Notre Dame signal-caller was inducted into the Pro Football Hall of Fame in 2000.",1
5398,1987 Topps #45 Doug Flutie Rookie Card - PSA MINT 9,10,0,https://goldin.co/item/1987-topps-45-doug-flutie-rookie-card-psa-mint-958297,$29 ,Fri,5/5/2023,0,4:50,AM,No Data,1
5399,1987 Topps #264 Herschel Walker Rookie Card - PSA EX-MT 6,2,0,https://goldin.co/item/1987-topps-264-herschel-walker-rookie-card-psa-ex-mt-6kznln,$8 ,Fri,5/5/2023,0,4:15,AM,No Data,1
5400,1977 Topps #245 Terry Bradshaw – PSA EX 5,3,0,https://goldin.co/item/1977-topps-245-terry-bradshaw-psa-55d1nc,$11 ,Fri,4/28/2023,0,4:15,AM,No Data,1
5401,1961 Topps #1 Johnny Unitas – PSA VG-EX 4,26,0,https://goldin.co/item/1961-topps-1-johnny-unitas-psa-4xld2l,$84 ,Fri,4/14/2023,0,4:25,AM,"Hall of Fame quarterback Johnny Unitas joined the NFL in 1956 with the Baltimore Colts. From 1957 through 1960, the former Louisville star led the NFL in touchdown passes as he quickly blossomed into the premier signal-caller of his era. A three-time NFL champion, Unitas led Baltimore to the Super Bowl V title after defeating the Dallas Cowboys 16-13 at the Orange Bowl. The Pittsburgh native retired after spending the 1973 season with the San Diego Chargers and was inducted into the Pro Football Hall of Fame in 1979. Sadly, Unitas passed away in 2002 at the age of 69.",1
5402,1975 Topps #425 Joe Greene – PSA NM 7,9,0,https://goldin.co/item/1975-topps-425-joe-greene-psa-7kjj7a,$25 ,Fri,4/21/2023,0,4:25,AM,No Data,1
5403,1986 Topps  275 Reggie White – PSA NM 7,4,0,https://goldin.co/item/1986-topps-275-reggie-white-psa-7f0k2m,$16 ,Fri,5/19/2023,0,4:15,AM,No Data,1
5404,1995 Topps Finest Boosters W/Coating #185 Jerry Rice - PSA NM-MT 8,3,0,https://goldin.co/item/1995-topps-finest-boosters-w-coating-185-jerry-rice-psa-nm-mt-850j4m,$11 ,Fri,5/12/2023,0,4:15,AM,"Despite playing in the days before the ultra-prolific modern passing game of the NFL today, former San Francisco 49ers and Oakland Raiders wide receiver Jerry Rice is statistically the greatest at his position in NFL history. Rice hauled in 22,895 receiving yards—more than 5,000 more than the man in second place on the NFL's all-time list—in his 20-season career. A three-time Super Bowl champion, Rice led the league in receiving yards in six separate seasons and recorded more than 1,000 receiving yards 14 times. The former Mississippi Valley State collegian was inducted into the Pro Football Hall of Fame in 2010.",1
5405,1960 Fleer Wrong Back #116 Hank Stram - BGS EX-MT 6,14,0,https://goldin.co/item/1960-fleer-wrong-back-116-hank-stram-bgs-ex-mt-6vkzjg,$44 ,Fri,4/14/2023,0,4:15,AM,No Data,1
5406,1995 Stadium Club Metalists Metalists #M6 Deion Sanders - PSA EX-MT 6,2,0,https://goldin.co/item/1995-stadium-club-metalists-metalists-m6-deion-sanders-psa-6vuvg9,$8 ,Fri,5/12/2023,0,4:15,AM,No Data,1
5407,1986 Topps #156 Joe Montana – PSA NM 7,4,0,https://goldin.co/item/1986-topps-156-joe-montana-psa-7lquvr,$13 ,Fri,5/19/2023,0,4:15,AM,"San Francisco 49ers legend Joe Montana is one of the most decorated champions in football history, leading the 49ers to four Super Bowl titles during the 1980s. The on-field executor of Bill Walsh's famed West Coast offense, Montana was a two-time AP NFL Most Valuable Player, eight-time Pro Bowler, and three-time All-Pro while passing for 40,551 yards and 273 touchdown passes in his 15-season career. Montana led the NFL in touchdown passes twice and completion percentage five times as arguably the premier quarterback of his era. The former Notre Dame signal-caller was inducted into the Pro Football Hall of Fame in 2000.",1
5408,1959 Topps #1 Johnny Unitas – PSA EX 5,19,0,https://goldin.co/item/1959-topps-1-johnny-unitas-psa-5nb38g,$66 ,Fri,4/14/2023,0,4:15,AM,No Data,1
5409,1973 Topps #89 Franco Harris Rookie Card – PSA EX-MT 6,15,0,https://goldin.co/item/1973-topps-89-franco-harris-psa-6k8ncx,$73 ,Fri,4/21/2023,0,4:24,AM,No Data,1
5410,"1959 Bazooka, Hand Cut Jim Brown – PSA Authentic",27,0,https://goldin.co/item/1959-bazooka-hand-cut-jim-brown-psa-authentic8l9vk,$900 ,Fri,4/14/2023,0,4:33,AM,"Cleveland Browns tailback Jim Brown is arguably the most dominant athlete in American sporting history. Brown led the NFL in rushing in eight of his nine professional seasons, won three AP NFL Most Valuable Player Awards, and helped Cleveland to the 1964 NFL Championship. Not only a superstar on the field, Brown became a household name for his starring roles in such films as The Dirty Dozen and Ice Station Zebra. The former Syracuse collegian retired after the 1965 NFL season at the young age of 29 and was inducted into the Pro Football Hall of Fame in 1971.",1
5411,1971 Topps #245 Joe Greene Rookie Card – PSA VG-EX 4,15,0,https://goldin.co/item/1971-topps-245-joe-greene-psa-4w2o6d,$54 ,Fri,4/21/2023,0,4:19,AM,No Data,1
5412,1994 Upper Deck Electric Gold #205 Jerry Rice - CSG MINT 9,3,0,https://goldin.co/item/1994-upper-deck-electric-gold-205-jerry-rice-csg-mint-9mu6lf,$11 ,Fri,5/12/2023,0,4:15,AM,"Despite playing in the days before the ultra-prolific modern passing game of the NFL today, former San Francisco 49ers and Oakland Raiders wide receiver Jerry Rice is statistically the greatest at his position in NFL history. Rice hauled in 22,895 receiving yards—more than 5,000 more than the man in second place on the NFL's all-time list—in his 20-season career. A three-time Super Bowl champion, Rice led the league in receiving yards in six separate seasons and recorded more than 1,000 receiving yards 14 times. The former Mississippi Valley State collegian was inducted into the Pro Football Hall of Fame in 2010.",1
5413,1970 Topps #90 O.J. Simpson Rookie Card - PSA EX-MT 6,18,0,https://goldin.co/item/1970-topps-90-o-j-simpson-rookie-cardhs8fb,$124 ,Fri,4/21/2023,0,4:15,AM,No Data,1
5414,1969 Topps #39 Art Graham Signed Card - Beckett Authentic Autograph,3,0,https://goldin.co/item/1969-topps-39-art-graham-signed-card-beckett-authentic-autographnecqk,$11 ,Fri,4/21/2023,0,4:15,AM,No Data,1
5415,1975 Topps  100 Bob Griese – PSA NM 7,7,0,https://goldin.co/item/1975-topps-100-bob-griese-psa-72b54i,$23 ,Fri,4/7/2023,0,4:15,AM,No Data,1
5416,1972 Topps In Action #251 John Unitas – PSA PR 1,2,0,https://goldin.co/item/1972-topps-in-action-251-john-unitas-psa-14us80,$8 ,Fri,4/7/2023,0,4:15,AM,No Data,1
5417,1972 Topps In Action 122 Roger Staubach – PSA NM 7,6,0,https://goldin.co/item/1972-topps-in-action-122-roger-staubach-psa-7uq8jq,$28 ,Fri,4/7/2023,0,4:15,AM,No Data,1
5418,1972 Topps  240 Larry Little – PSA NM 7,10,0,https://goldin.co/item/1972-topps-240-larry-little-psa-7lppc1,$30 ,Fri,4/7/2023,0,4:15,AM,No Data,1
5419,1972 Topps #200 Roger Staubach – PSA EX 5,26,0,https://goldin.co/item/1972-topps-200-roger-staubach-psa-5z54xo,$210 ,Fri,4/7/2023,0,4:15,AM,No Data,1
5420,1971 Topps #1 John Unitas – PSA VG 3,6,0,https://goldin.co/item/1971-topps-1-john-unitas-psa-3c6oy9,$20 ,Fri,4/7/2023,0,4:22,AM,No Data,1
5421,1970 Topps  10 Bob Griese – PSA EX 5,11,0,https://goldin.co/item/1970-topps-10-bob-griese-psa-59z3vs,$30 ,Fri,4/7/2023,0,4:15,AM,No Data,1
5422,1993 Topps #130 Drew Bledsoe Rookie Card - PSA GEM MT 10,7,0,https://goldin.co/item/1993-topps-130-drew-bledsoe-rookie-card-psa-gem-mt-10hmchm,$19 ,Fri,5/12/2023,0,4:15,AM,No Data,1
5423,1993 Skybox Impact Drafted '92 Should '9 #361 Drew Bledsoe Rookie Card - PSA GEM MT 10,4,0,https://goldin.co/item/1993-skybox-impact-drafted-92-should-9-361-drew-bledsoe-rookie-card-psj3yov,$38 ,Fri,5/12/2023,0,4:15,AM,No Data,1
5424,1950 Bowman #43 Marion Motley - PSA EX-MT+ 6.5,28,0,https://goldin.co/item/1950-bowman-43-marion-motley-psa-ex-mt-6-5kjsc9,$570 ,Fri,4/14/2023,0,4:19,AM,No Data,1
5425,1985 Topps #251 Warren Moon – SGC MT 9,18,0,https://goldin.co/item/1985-topps-null-251-warren-moon-sgc-9lgw7j,$66 ,Fri,5/19/2023,0,4:15,AM,No Data,1
5426,1985 Topps Passing Leaders #192 Dan Marino/Joe Montana - PSA NM 7,2,0,https://goldin.co/item/1985-topps-d-marino-j-montana-192-passing-leaders-psa-7xhxlg,$8 ,Fri,5/19/2023,0,4:15,AM,No Data,1
5427,1967 Topps #98 Joe Namath - PSA VG-EX 4,15,0,https://goldin.co/item/1967-topps-98-joe-namath-psa-vg-ex-4i9hi0,$92 ,Fri,4/7/2023,0,4:15,AM,No Data,1
5428,1985 Topps All Pro #314 Dan Marino - PSA NM-MT 8,3,0,https://goldin.co/item/1985-topps-all-pro-314-dan-marino-psa-8muqns,$11 ,Fri,5/19/2023,0,4:15,AM,No Data,1
5429,1985 Topps All Pro #308 Mark Clayton Rookie Card – PSA NM-MT 8,2,0,https://goldin.co/item/1985-topps-all-pro-308-mark-clayton-psa-8zcxmd,$8 ,Fri,5/19/2023,0,4:15,AM,No Data,1
5430,1967 Philadelphia  94 Merlin Olsen – PSA EX 5,3,0,https://goldin.co/item/1967-philadelphia-94-merlin-olsen-psa-5ketnr,$11 ,Fri,4/7/2023,0,4:15,AM,No Data,1
5431,1966 Topps #96 Joe Namath - PSA VG 3,19,0,https://goldin.co/item/1966-topps-96-joe-namath-psa-vg-3d2veg,$110 ,Fri,4/7/2023,0,4:15,AM,No Data,1
5432,1964 Philadelphia  91 Merlin Olsen – PSA NM-MT 8,8,0,https://goldin.co/item/1964-philadelphia-91-merlin-olsen-psa-8hl89g,$106 ,Fri,4/7/2023,0,4:15,AM,No Data,1
5433,1964 Philadelphia  17 Mike Ditka – PSA GD 2,2,0,https://goldin.co/item/1964-philadelphia-17-mike-ditka-psa-2j6dyz,$11 ,Fri,4/7/2023,0,4:15,AM,No Data,1
5434,1961 Fleer #41 Don Meredith Rookie Card - PSA MINT 9,36,0,https://goldin.co/item/1961-fleer-41-don-meredith-rookie-card-psa-mint-9j8lhn,"$1,812 ",Fri,4/7/2023,0,4:20,AM,No Data,1
5435,1961 Fleer #11 Jim Brown - PSA EX+ 5.5,20,0,https://goldin.co/item/1961-fleer-11-jim-brown-psa-ex-5-5jfhhs,$202 ,Fri,4/7/2023,0,4:15,AM,"Cleveland Browns tailback Jim Brown is arguably the most dominant athlete in American sporting history. Brown led the NFL in rushing in eight of his nine professional seasons, won three AP NFL Most Valuable Player Awards, and helped Cleveland to the 1964 NFL Championship. Not only a superstar on the field, Brown became a household name for his starring roles in such films as The Dirty Dozen and Ice Station Zebra. The former Syracuse collegian retired after the 1965 NFL season at the young age of 29 and was inducted into the Pro Football Hall of Fame in 1971.",1
5436,Jalen Hurts Signed Trading Card - PSA/DNA GEM MT 10,35,0,https://goldin.co/item/jalen-hurts-signed-trading-card-psa-dna-gem-mt-10v7fnv,$330 ,Fri,4/7/2023,0,4:23,AM,"Philadelphia Eagles star quarterback Jalen Hurts broke out in 2022, reaching his first Pro Bowl while leading one of the NFL's best teams to the NFC Championship and a Super Bowl LVII appearance. The dual-threat signal-caller has demonstrated impeccable control of the ball in his young career, limiting turnovers while rushing for double-digit touchdowns in both 2021 and 2022. Hurts—a second-round NFL Draft selection in 2020—has quickly become one of the NFL's premier quarterbacks, poised to challenge for Most Valuable Player honors for years to come.",1
5437,1951 Bowman #109 Marion Motley - PSA VG 3,15,0,https://goldin.co/item/1951-bowman-109-marion-motley-psa-3f92le,$44 ,Fri,4/21/2023,0,4:33,AM,No Data,1
5438,1975 Topps #524 Cliff Branch - BVG EXCELLENT 5,2,0,https://goldin.co/item/1975-topps-524-cliff-branch-bvg-excellent-568iqz,$8 ,Fri,4/28/2023,0,4:15,AM,No Data,1
5439,1975 Topps #145 Roger Staubach – PSA EX-MT 6,2,0,https://goldin.co/item/1975-topps-145-roger-staubach-psa-66d30y,$8 ,Fri,4/28/2023,0,4:15,AM,No Data,1
5440,1973 Topps #475 Roger Staubach - PSA VG-EX 4,2,0,https://goldin.co/item/1973-topps-475-roger-staubach-psa-4pyuud,$8 ,Fri,4/28/2023,0,4:15,AM,No Data,1
5441,1973 Topps #435 Bobby Bell – PSA NM 7,2,0,https://goldin.co/item/1973-topps-435-bobby-bell-psa-7uodxu,$8 ,Fri,4/28/2023,0,4:15,AM,No Data,1
5442,"1972 Topps #259 Larry Csonka, In Action - PSA NM 7",3,0,https://goldin.co/item/1972-topps-in-action-259-larry-csonka-psa-72jlcj,$11 ,Fri,4/28/2023,0,4:15,AM,No Data,1
5443,1972 Topps #210 Fred Biletnikoff – PSA VG-EX 4,2,0,https://goldin.co/item/1972-topps-210-fred-biletnikoff-psa-4cy9r5,$11 ,Fri,4/28/2023,0,4:15,AM,No Data,1
5444,1972 Topps #167 Paul Warfield – PSA EX-MT 6,2,0,https://goldin.co/item/1972-topps-167-paul-warfield-psa-6tqkzf,$8 ,Fri,4/28/2023,0,4:15,AM,No Data,1
5445,1990 Score #597 Tom Landry – PSA MINT 9,3,0,https://goldin.co/item/1990-score-597-tom-landry-psa-9rrztu,$11 ,Fri,5/12/2023,0,4:15,AM,No Data,1
5446,1990 Score #594 Joe Montana – PSA MINT 9,4,0,https://goldin.co/item/1990-score-594-joe-montana-psa-99l9x7,$13 ,Fri,5/12/2023,0,4:15,AM,"San Francisco 49ers legend Joe Montana is one of the most decorated champions in football history, leading the 49ers to four Super Bowl titles during the 1980s. The on-field executor of Bill Walsh's famed West Coast offense, Montana was a two-time AP NFL Most Valuable Player, eight-time Pro Bowler, and three-time All-Pro while passing for 40,551 yards and 273 touchdown passes in his 15-season career. Montana led the NFL in touchdown passes twice and completion percentage five times as arguably the premier quarterback of his era. The former Notre Dame signal-caller was inducted into the Pro Football Hall of Fame in 2000.",1
5447,1990 Score  #594 Joe Montana – PSA MINT 9,2,0,https://goldin.co/item/1990-score-594-joe-montana-psa-943w1y,$8 ,Fri,5/12/2023,0,4:15,AM,"San Francisco 49ers legend Joe Montana is one of the most decorated champions in football history, leading the 49ers to four Super Bowl titles during the 1980s. The on-field executor of Bill Walsh's famed West Coast offense, Montana was a two-time AP NFL Most Valuable Player, eight-time Pro Bowler, and three-time All-Pro while passing for 40,551 yards and 273 touchdown passes in his 15-season career. Montana led the NFL in touchdown passes twice and completion percentage five times as arguably the premier quarterback of his era. The former Notre Dame signal-caller was inducted into the Pro Football Hall of Fame in 2000.",1
5448,1990 Score #594 Joe Montana – PSA NM-MT 8,2,0,https://goldin.co/item/1990-score-594-joe-montana-psa-8oidqh,$8 ,Fri,5/12/2023,0,4:15,AM,"San Francisco 49ers legend Joe Montana is one of the most decorated champions in football history, leading the 49ers to four Super Bowl titles during the 1980s. The on-field executor of Bill Walsh's famed West Coast offense, Montana was a two-time AP NFL Most Valuable Player, eight-time Pro Bowler, and three-time All-Pro while passing for 40,551 yards and 273 touchdown passes in his 15-season career. Montana led the NFL in touchdown passes twice and completion percentage five times as arguably the premier quarterback of his era. The former Notre Dame signal-caller was inducted into the Pro Football Hall of Fame in 2000.",1
5449,1990 Score #590 Jerry Rice – PSA NM-MT 8,2,0,https://goldin.co/item/1990-score-590-jerry-rice-psa-8tfqzq,$8 ,Fri,5/12/2023,0,4:15,AM,"Despite playing in the days before the ultra-prolific modern passing game of the NFL today, former San Francisco 49ers and Oakland Raiders wide receiver Jerry Rice is statistically the greatest at his position in NFL history. Rice hauled in 22,895 receiving yards—more than 5,000 more than the man in second place on the NFL's all-time list—in his 20-season career. A three-time Super Bowl champion, Rice led the league in receiving yards in six separate seasons and recorded more than 1,000 receiving yards 14 times. The former Mississippi Valley State collegian was inducted into the Pro Football Hall of Fame in 2010.",1
5450,1971 Topps #39 George Blanda - PSA VG-EX 4,2,0,https://goldin.co/item/1971-topps-39-george-blanda-psa-48ue6x,$11 ,Fri,4/28/2023,0,4:15,AM,No Data,1
5451,1990 Score #590 Jerry Rice - PSA GEM MT 10,8,0,https://goldin.co/item/1990-score-590-jerry-rice-psa-1006m6p,$26 ,Fri,5/12/2023,0,4:24,AM,"Despite playing in the days before the ultra-prolific modern passing game of the NFL today, former San Francisco 49ers and Oakland Raiders wide receiver Jerry Rice is statistically the greatest at his position in NFL history. Rice hauled in 22,895 receiving yards—more than 5,000 more than the man in second place on the NFL's all-time list—in his 20-season career. A three-time Super Bowl champion, Rice led the league in receiving yards in six separate seasons and recorded more than 1,000 receiving yards 14 times. The former Mississippi Valley State collegian was inducted into the Pro Football Hall of Fame in 2010.",1
5452,1982 Topps All-Pro #488 Joe Montana - PSA EX-MT 6,2,0,https://goldin.co/item/1982-topps-all-pro-488-joe-montana-psa-6s15at,$8 ,Fri,5/19/2023,0,4:15,AM,"San Francisco 49ers legend Joe Montana is one of the most decorated champions in football history, leading the 49ers to four Super Bowl titles during the 1980s. The on-field executor of Bill Walsh's famed West Coast offense, Montana was a two-time AP NFL Most Valuable Player, eight-time Pro Bowler, and three-time All-Pro while passing for 40,551 yards and 273 touchdown passes in his 15-season career. Montana led the NFL in touchdown passes twice and completion percentage five times as arguably the premier quarterback of his era. The former Notre Dame signal-caller was inducted into the Pro Football Hall of Fame in 2000.",1
5453,1971 Topps #25 Dick Butkus – PSA EX 5,2,0,https://goldin.co/item/1971-topps-25-dick-butkus-psa-5ych9x,$8 ,Fri,4/28/2023,0,4:15,AM,No Data,1
5454,1990 Score #582 Joe Montana – PSA MINT 9,3,0,https://goldin.co/item/1990-score-582-joe-montana-psa-9aye7f,$11 ,Fri,5/12/2023,0,4:15,AM,"San Francisco 49ers legend Joe Montana is one of the most decorated champions in football history, leading the 49ers to four Super Bowl titles during the 1980s. The on-field executor of Bill Walsh's famed West Coast offense, Montana was a two-time AP NFL Most Valuable Player, eight-time Pro Bowler, and three-time All-Pro while passing for 40,551 yards and 273 touchdown passes in his 15-season career. Montana led the NFL in touchdown passes twice and completion percentage five times as arguably the premier quarterback of his era. The former Notre Dame signal-caller was inducted into the Pro Football Hall of Fame in 2000.",1
5455,1982 Topps All-Pro 486 Ronnie Lott – PSA NM 7,4,0,https://goldin.co/item/1982-topps-all-pro-486-ronnie-lott-psa-7rduc4,$13 ,Fri,5/19/2023,0,4:15,AM,No Data,1
5456,1982 Topps All-Pro 434 Lawrence Taylor Rookie Card – PSA NM-MT 8,25,0,https://goldin.co/item/1982-topps-all-pro-434-lawrence-taylor-psa-8tp8ng,$94 ,Fri,5/19/2023,0,4:15,AM,No Data,1
5457,1990 Score 582 Joe Montana PSA 9,2,0,https://goldin.co/item/1990-score-582-joe-montana-psa-9hdc2e,$8 ,Fri,5/12/2023,0,4:15,AM,"San Francisco 49ers legend Joe Montana is one of the most decorated champions in football history, leading the 49ers to four Super Bowl titles during the 1980s. The on-field executor of Bill Walsh's famed West Coast offense, Montana was a two-time AP NFL Most Valuable Player, eight-time Pro Bowler, and three-time All-Pro while passing for 40,551 yards and 273 touchdown passes in his 15-season career. Montana led the NFL in touchdown passes twice and completion percentage five times as arguably the premier quarterback of his era. The former Notre Dame signal-caller was inducted into the Pro Football Hall of Fame in 2000.",1
5458,1971 Topps #1 Johnny Unitas – PSA VG-EX 4,3,0,https://goldin.co/item/1971-topps-1-john-unitas-psa-4vzqvp,$12 ,Fri,4/28/2023,0,4:15,AM,No Data,1
5459,1990 Score #564 John Elway – PSA MINT 9,3,0,https://goldin.co/item/1990-score-564-john-elway-psa-9uxwbw,$11 ,Fri,5/12/2023,0,4:15,AM,No Data,1
5460,1982 Topps  489 Joe Montana – PSA MINT 9,7,0,https://goldin.co/item/1982-topps-489-joe-montana-psa-946ib5,$19 ,Fri,5/19/2023,0,4:15,AM,"San Francisco 49ers legend Joe Montana is one of the most decorated champions in football history, leading the 49ers to four Super Bowl titles during the 1980s. The on-field executor of Bill Walsh's famed West Coast offense, Montana was a two-time AP NFL Most Valuable Player, eight-time Pro Bowler, and three-time All-Pro while passing for 40,551 yards and 273 touchdown passes in his 15-season career. Montana led the NFL in touchdown passes twice and completion percentage five times as arguably the premier quarterback of his era. The former Notre Dame signal-caller was inducted into the Pro Football Hall of Fame in 2000.",1
5461,1982 Topps  489 Joe Montana – PSA NM-MT 8,6,0,https://goldin.co/item/1982-topps-489-joe-montana-psa-8u87e6,$17 ,Fri,5/19/2023,0,4:15,AM,"San Francisco 49ers legend Joe Montana is one of the most decorated champions in football history, leading the 49ers to four Super Bowl titles during the 1980s. The on-field executor of Bill Walsh's famed West Coast offense, Montana was a two-time AP NFL Most Valuable Player, eight-time Pro Bowler, and three-time All-Pro while passing for 40,551 yards and 273 touchdown passes in his 15-season career. Montana led the NFL in touchdown passes twice and completion percentage five times as arguably the premier quarterback of his era. The former Notre Dame signal-caller was inducted into the Pro Football Hall of Fame in 2000.",1
5462,1990 Score #556 Jerry Rice - PSA MINT 9,2,0,https://goldin.co/item/1990-score-556-jerry-rice-psa-94xxxg,$8 ,Fri,5/12/2023,0,4:15,AM,"Despite playing in the days before the ultra-prolific modern passing game of the NFL today, former San Francisco 49ers and Oakland Raiders wide receiver Jerry Rice is statistically the greatest at his position in NFL history. Rice hauled in 22,895 receiving yards—more than 5,000 more than the man in second place on the NFL's all-time list—in his 20-season career. A three-time Super Bowl champion, Rice led the league in receiving yards in six separate seasons and recorded more than 1,000 receiving yards 14 times. The former Mississippi Valley State collegian was inducted into the Pro Football Hall of Fame in 2010.",1
5463,1990 Score #325 Barry Sanders Rookie Card - PSA MINT 9,7,0,https://goldin.co/item/1990-score-325-barry-sanders-psa-9cc7he,$20 ,Fri,5/12/2023,0,4:15,AM,No Data,1
